timestamp,alpha,beta,theta,diff
2024-11-08|15:40:47.812,0.3628,0.1640,-0.0217,20.0000
2024-11-08|15:40:48.013,0.3660,0.1639,-0.0425,20.0000
2024-11-08|15:40:48.214,0.3678,0.1623,-0.0618,20.0000
2024-11-08|15:40:48.417,0.3678,0.1623,-0.0618,20.0000
2024-11-08|15:40:48.618,0.3674,0.1552,-0.0749,20.0000
2024-11-08|15:40:48.822,0.3674,0.1393,-0.0781,20.0000
2024-11-08|15:40:49.023,0.3674,0.1171,-0.0699,20.0000
2024-11-08|15:40:49.224,0.3674,0.0976,-0.0489,20.0000
2024-11-08|15:40:49.426,0.3674,0.0976,-0.0489,20.0000
2024-11-08|15:40:49.628,0.3674,0.0880,-0.0095,20.0000
2024-11-08|15:40:49.828,0.3640,0.0859,0.0426,20.0000
2024-11-08|15:40:50.031,0.3224,0.0825,0.0896,20.0000
2024-11-08|15:40:50.233,0.2328,0.0721,0.1179,20.0000
2024-11-08|15:40:50.435,0.1220,0.0544,0.1286,20.0000
2024-11-08|15:40:50.639,0.1220,0.0544,0.1286,20.0000
2024-11-08|15:40:50.841,0.0052,0.0315,0.1362,20.0000
2024-11-08|15:40:51.043,-0.0641,0.0059,0.1519,20.0000
2024-11-08|15:40:51.246,-0.1197,-0.0200,0.1720,20.0000
2024-11-08|15:40:51.448,-0.1501,-0.0429,0.1871,20.0000
2024-11-08|15:40:51.650,-0.1874,-0.0630,0.1925,20.0000
2024-11-08|15:40:51.851,-0.1874,-0.0630,0.1925,20.0000
2024-11-08|15:40:52.052,-0.2128,-0.0836,0.1888,20.0000
2024-11-08|15:40:52.254,-0.2104,-0.1051,0.1774,20.0000
2024-11-08|15:40:52.455,-0.2245,-0.1216,0.1601,20.0000
2024-11-08|15:40:52.655,-0.2385,-0.1265,0.1601,20.0000
2024-11-08|15:40:52.857,-0.2420,-0.1215,0.1108,20.0000
2024-11-08|15:40:53.060,-0.2420,-0.1215,0.1108,20.0000
2024-11-08|15:40:53.261,-0.2094,-0.1130,0.0684,20.0000
2024-11-08|15:40:53.465,-0.1384,-0.1027,0.0076,20.0000
2024-11-08|15:40:53.665,-0.0692,-0.0871,-0.0609,20.0000
2024-11-08|15:40:53.867,-0.0362,-0.0681,-0.1148,20.0000
2024-11-08|15:40:54.068,-0.0146,-0.0525,-0.1398,20.0000
2024-11-08|15:40:54.271,0.0213,-0.0451,-0.1428,20.0000
2024-11-08|15:40:54.473,0.0534,-0.0415,-0.1361,20.0000
2024-11-08|15:40:54.676,0.0728,-0.0337,-0.1262,20.0000
2024-11-08|15:40:54.878,0.0745,-0.0177,-0.1097,20.0000
2024-11-08|15:40:55.081,0.0784,0.0038,-0.0761,20.0000
2024-11-08|15:40:55.285,0.0872,0.0255,-0.0155,20.0000
2024-11-08|15:40:55.488,0.1137,0.0575,0.1343,20.0000
2024-11-08|15:40:55.689,0.1137,0.0575,0.1343,20.0000
2024-11-08|15:40:55.889,0.1076,0.0670,0.1883,20.0000
2024-11-08|15:40:56.092,0.1043,0.0731,0.2221,20.0000
2024-11-08|15:40:56.293,0.1043,0.0753,0.2400,20.0000
2024-11-08|15:40:56.494,0.1043,0.0715,0.2469,20.0000
2024-11-08|15:40:56.694,0.1043,0.0715,0.2469,20.0000
2024-11-08|15:40:56.898,0.1043,0.0613,0.2466,20.0000
2024-11-08|15:40:57.098,0.0920,0.0527,0.2429,20.0000
2024-11-08|15:40:57.302,0.0825,0.0561,0.2367,20.0000
2024-11-08|15:40:57.503,0.0740,0.0718,0.2243,20.0000
2024-11-08|15:40:57.706,0.0374,0.0877,0.2027,20.0000
2024-11-08|15:40:57.907,0.0433,0.0928,0.1762,20.0000
2024-11-08|15:40:58.107,0.0433,0.0928,0.1762,20.0000
2024-11-08|15:40:58.311,0.0527,0.0856,0.1507,20.0000
2024-11-08|15:40:58.513,0.0559,0.0731,0.1243,20.0000
2024-11-08|15:40:58.714,0.0537,0.0643,0.0853,20.0000
2024-11-08|15:40:58.916,0.0528,0.0634,0.0245,20.0000
2024-11-08|15:40:59.118,0.0383,0.0680,-0.0548,20.0000
2024-11-08|15:40:59.322,0.0383,0.0680,-0.0548,20.0000
2024-11-08|15:40:59.525,0.0520,0.0715,-0.1387,20.0000
2024-11-08|15:40:59.727,0.0560,0.0708,-0.2152,20.0000
2024-11-08|15:40:59.930,0.0555,0.0679,-0.2789,20.0000
2024-11-08|15:41:00.132,0.0574,0.0663,-0.3230,20.0000
2024-11-08|15:41:00.334,0.0574,0.0663,-0.3230,20.0000
2024-11-08|15:41:00.537,0.0612,0.0652,-0.3373,20.0000
2024-11-08|15:41:00.738,0.0509,0.0582,-0.3234,20.0000
2024-11-08|15:41:00.940,0.0381,0.0418,-0.2820,20.0000
2024-11-08|15:41:01.143,0.0379,0.0206,-0.2059,20.0000
2024-11-08|15:41:01.344,0.0350,0.0073,-0.1053,20.0000
2024-11-08|15:41:01.547,0.0350,0.0073,-0.1053,20.0000
2024-11-08|15:41:01.748,0.0350,0.0113,-0.0114,20.0000
2024-11-08|15:41:01.948,0.0389,0.0302,0.0546,20.0000
2024-11-08|15:41:02.171,0.0383,0.0431,0.0731,20.0000
2024-11-08|15:41:02.359,0.0377,0.0520,0.0889,20.0000
2024-11-08|15:41:02.559,0.0377,0.0520,0.0889,20.0000
2024-11-08|15:41:02.767,0.0270,0.0542,0.1034,20.0000
2024-11-08|15:41:02.966,0.2548,0.0516,0.2126,20.0000
2024-11-08|15:41:03.167,0.3021,0.0518,0.3354,20.0000
2024-11-08|15:41:03.371,0.3917,0.0585,0.4405,20.0000
2024-11-08|15:41:03.575,0.4521,0.0657,0.5150,20.0000
2024-11-08|15:41:03.778,0.4521,0.0657,0.5150,20.0000
2024-11-08|15:41:03.981,0.4883,0.0713,0.5661,20.0000
2024-11-08|15:41:04.183,0.5231,0.0783,0.6117,20.0000
2024-11-08|15:41:04.389,0.5322,0.0904,0.6616,20.0000
2024-11-08|15:41:04.591,0.5412,0.1034,0.7074,20.0000
2024-11-08|15:41:04.794,0.5412,0.1110,0.7360,20.0000
2024-11-08|15:41:04.998,0.5412,0.1082,0.7420,20.0000
2024-11-08|15:41:05.199,0.5412,0.0956,0.7337,20.0000
2024-11-08|15:41:05.401,0.5412,0.0956,0.7337,20.0000
2024-11-08|15:41:05.620,0.5412,0.0758,0.7244,20.0000
2024-11-08|15:41:05.823,0.5412,0.0626,0.6983,20.0000
2024-11-08|15:41:06.025,0.5412,0.0522,0.6735,20.0000
2024-11-08|15:41:06.226,0.5412,0.0440,0.6486,20.0000
2024-11-08|15:41:06.429,0.5361,0.0361,0.6176,20.0000
2024-11-08|15:41:06.647,0.5361,0.0361,0.6176,20.0000
2024-11-08|15:41:06.848,0.5270,0.0256,0.5682,20.0000
2024-11-08|15:41:07.050,0.4990,0.0106,0.5092,20.0000
2024-11-08|15:41:07.254,0.4785,-0.0049,0.4593,20.0000
2024-11-08|15:41:07.455,0.4523,-0.0189,0.4296,20.0000
2024-11-08|15:41:07.673,0.4315,-0.0321,0.4044,20.0000
2024-11-08|15:41:07.874,0.3721,-0.0452,0.3583,20.0000
2024-11-08|15:41:08.076,0.3721,-0.0452,0.3583,20.0000
2024-11-08|15:41:08.278,0.3241,-0.0548,0.2861,20.0000
2024-11-08|15:41:08.480,0.3233,-0.0564,0.2104,20.0000
2024-11-08|15:41:08.681,0.3233,-0.0470,0.1663,20.0000
2024-11-08|15:41:08.885,0.3233,-0.0293,0.1557,20.0000
2024-11-08|15:41:09.088,0.3239,-0.0095,0.1555,20.0000
2024-11-08|15:41:09.292,0.3239,-0.0095,0.1555,20.0000
2024-11-08|15:41:09.493,0.3254,0.0065,0.1556,20.0000
2024-11-08|15:41:09.697,0.3256,0.0157,0.1584,20.0000
2024-11-08|15:41:09.899,0.3256,0.0188,0.1639,20.0000
2024-11-08|15:41:10.104,0.3256,0.0202,0.1709,20.0000
2024-11-08|15:41:10.304,0.3256,0.0239,0.1775,20.0000
2024-11-08|15:41:10.507,0.3256,0.0301,0.1775,20.0000
2024-11-08|15:41:10.706,0.3256,0.0301,0.1793,20.0000
2024-11-08|15:41:10.908,0.3256,0.0354,0.1662,20.0000
2024-11-08|15:41:11.113,0.3239,0.0374,0.1292,20.0000
2024-11-08|15:41:11.315,0.2995,0.0376,0.0711,20.0000
2024-11-08|15:41:11.516,0.2214,0.0394,0.0711,20.0000
2024-11-08|15:41:11.723,0.2214,0.0394,0.0107,20.0000
2024-11-08|15:41:11.924,0.1380,0.0426,-0.0318,20.0000
2024-11-08|15:41:12.128,0.0428,0.0439,-0.0562,20.0000
2024-11-08|15:41:12.330,-0.0049,0.0404,-0.0771,20.0000
2024-11-08|15:41:12.533,0.0346,0.0327,-0.0991,20.0000
2024-11-08|15:41:12.736,0.1169,0.0245,-0.1191,20.0000
2024-11-08|15:41:12.938,0.1169,0.0245,-0.1191,20.0000
2024-11-08|15:41:13.144,0.1751,0.0213,-0.1343,20.0000
2024-11-08|15:41:13.349,0.1879,0.0270,-0.1423,20.0000
2024-11-08|15:41:13.553,0.1879,0.0396,-0.1418,20.0000
2024-11-08|15:41:13.757,0.1879,0.0518,-0.1355,20.0000
2024-11-08|15:41:13.961,0.1879,0.0567,-0.1264,20.0000
2024-11-08|15:41:14.163,0.1879,0.0567,-0.1264,20.0000
2024-11-08|15:41:14.367,0.1879,0.0516,-0.1170,20.0000
2024-11-08|15:41:14.571,0.1879,0.0383,-0.1115,20.0000
2024-11-08|15:41:14.775,0.1879,0.0210,-0.1138,20.0000
2024-11-08|15:41:14.978,0.1879,0.0040,-0.1232,20.0000
2024-11-08|15:41:15.181,0.1879,-0.0062,-0.1358,20.0000
2024-11-08|15:41:15.387,0.1879,-0.0062,-0.1358,20.0000
2024-11-08|15:41:15.585,0.1879,-0.0046,-0.1488,20.0000
2024-11-08|15:41:15.794,0.1879,-0.0046,-0.1488,20.0000
2024-11-08|15:41:16.024,0.1879,0.0066,-0.1631,58.0000
2024-11-08|15:41:16.228,0.1856,0.0177,-0.1785,58.0000
2024-11-08|15:41:16.430,0.1618,0.0195,-0.1952,58.0000
2024-11-08|15:41:16.633,0.1598,0.0110,-0.2174,58.0000
2024-11-08|15:41:16.834,0.1598,0.0110,-0.2174,58.0000
2024-11-08|15:41:17.039,0.1305,-0.0024,-0.2520,58.0000
2024-11-08|15:41:17.243,0.0690,-0.0158,-0.2986,58.0000
2024-11-08|15:41:17.444,0.0274,-0.0261,-0.3369,58.0000
2024-11-08|15:41:17.648,0.0794,-0.0300,-0.3316,58.0000
2024-11-08|15:41:17.848,0.2107,-0.0237,-0.2818,58.0000
2024-11-08|15:41:18.049,0.3031,-0.0058,-0.2818,58.0000
2024-11-08|15:41:18.252,0.3031,-0.0058,-0.2235,58.0000
2024-11-08|15:41:18.453,0.3939,0.0215,-0.1829,58.0000
2024-11-08|15:41:18.656,0.4647,0.0523,-0.1536,58.0000
2024-11-08|15:41:18.859,0.4943,0.0771,-0.1194,58.0000
2024-11-08|15:41:19.058,0.4943,0.0867,-0.1194,58.0000
2024-11-08|15:41:19.261,0.4943,0.0867,-0.0780,58.0000
2024-11-08|15:41:19.464,0.4943,0.0777,-0.0407,58.0000
2024-11-08|15:41:19.667,0.4943,0.0562,-0.0146,58.0000
2024-11-08|15:41:19.872,0.4943,0.0337,0.0017,58.0000
2024-11-08|15:41:20.073,0.4943,0.0201,0.0142,58.0000
2024-11-08|15:41:20.278,0.4943,0.0159,0.0271,58.0000
2024-11-08|15:41:20.480,0.4943,0.0159,0.0271,58.0000
2024-11-08|15:41:20.684,0.4943,0.0156,0.0427,58.0000
2024-11-08|15:41:20.888,0.4943,0.0134,0.0590,58.0000
2024-11-08|15:41:21.093,0.4943,0.0057,0.0686,58.0000
2024-11-08|15:41:21.295,0.4943,-0.0101,0.0607,58.0000
2024-11-08|15:41:21.497,0.4935,-0.0337,0.0328,58.0000
2024-11-08|15:41:21.701,0.4935,-0.0337,0.0328,58.0000
2024-11-08|15:41:21.903,0.4740,-0.0614,-0.0048,58.0000
2024-11-08|15:41:22.103,0.4242,-0.0900,-0.0354,58.0000
2024-11-08|15:41:22.306,0.3630,-0.1189,-0.0542,58.0000
2024-11-08|15:41:22.509,0.3106,-0.1448,-0.0651,58.0000
2024-11-08|15:41:22.710,0.1941,-0.1606,-0.0654,58.0000
2024-11-08|15:41:22.913,0.1941,-0.1606,-0.0654,58.0000
2024-11-08|15:41:23.115,0.0792,-0.1572,-0.0490,58.0000
2024-11-08|15:41:23.317,0.0438,-0.1336,-0.0230,58.0000
2024-11-08|15:41:23.521,0.0361,-0.0986,-0.0032,58.0000
2024-11-08|15:41:23.724,0.0321,-0.0638,0.0016,58.0000
2024-11-08|15:41:23.925,0.0308,-0.0376,-0.0065,58.0000
2024-11-08|15:41:24.128,0.0308,-0.0233,-0.0065,58.0000
2024-11-08|15:41:24.329,0.0193,-0.0189,-0.0430,58.0000
2024-11-08|15:41:24.532,0.0193,-0.0189,-0.0430,58.0000
2024-11-08|15:41:24.734,0.0093,-0.0197,-0.0637,58.0000
2024-11-08|15:41:24.938,0.0069,-0.0202,-0.0816,58.0000
2024-11-08|15:41:25.140,0.0063,-0.0177,-0.0947,58.0000
2024-11-08|15:41:25.348,0.0550,-0.0140,-0.1030,58.0000
2024-11-08|15:41:25.544,0.0782,-0.0096,-0.1061,58.0000
2024-11-08|15:41:25.744,0.0782,-0.0096,-0.1061,58.0000
2024-11-08|15:41:25.945,0.0845,-0.0011,-0.1037,58.0000
2024-11-08|15:41:26.148,0.1182,0.0158,-0.1016,58.0000
2024-11-08|15:41:26.349,0.1570,0.0401,-0.1139,58.0000
2024-11-08|15:41:26.554,0.1772,0.0649,-0.1489,58.0000
2024-11-08|15:41:26.757,0.1772,0.0814,-0.2009,58.0000
2024-11-08|15:41:26.958,0.1772,0.0814,-0.2009,58.0000
2024-11-08|15:41:27.160,0.1866,0.0853,-0.2484,58.0000
2024-11-08|15:41:27.362,0.2242,0.0781,-0.2725,58.0000
2024-11-08|15:41:27.563,0.2803,0.0650,-0.2755,58.0000
2024-11-08|15:41:27.765,0.3215,0.0524,-0.2675,58.0000
2024-11-08|15:41:27.966,0.3215,0.0524,-0.2675,58.0000
2024-11-08|15:41:28.169,0.3329,0.0447,-0.2494,58.0000
2024-11-08|15:41:28.371,0.3329,0.0437,-0.2127,58.0000
2024-11-08|15:41:28.574,0.3347,0.0483,-0.1602,58.0000
2024-11-08|15:41:28.777,0.3479,0.0546,-0.1097,58.0000
2024-11-08|15:41:28.978,0.3481,0.0579,-0.0774,58.0000
2024-11-08|15:41:29.180,0.3410,0.0548,-0.0648,58.0000
2024-11-08|15:41:29.381,0.3255,0.0442,-0.0648,58.0000
2024-11-08|15:41:29.583,0.3255,0.0442,-0.0652,58.0000
2024-11-08|15:41:29.788,0.3132,0.0276,-0.0732,58.0000
2024-11-08|15:41:29.989,0.3108,0.0067,-0.0856,58.0000
2024-11-08|15:41:30.191,0.3389,-0.0180,-0.0958,58.0000
2024-11-08|15:41:30.394,0.3702,-0.0438,-0.0972,58.0000
2024-11-08|15:41:30.597,0.3739,-0.0643,-0.0898,58.0000
2024-11-08|15:41:30.816,0.3846,-0.0706,-0.0739,58.0000
2024-11-08|15:41:31.019,0.3846,-0.0706,-0.0739,58.0000
2024-11-08|15:41:31.222,0.3853,-0.0586,-0.0339,58.0000
2024-11-08|15:41:31.423,0.3812,-0.0318,0.0649,58.0000
2024-11-08|15:41:31.625,0.3646,0.0014,0.2099,58.0000
2024-11-08|15:41:31.827,0.3307,0.0321,0.3447,58.0000
2024-11-08|15:41:32.029,0.3266,0.0541,0.4387,58.0000
2024-11-08|15:41:32.232,0.3266,0.0541,0.4387,58.0000
2024-11-08|15:41:32.434,0.3528,0.0668,0.4920,58.0000
2024-11-08|15:41:32.637,0.3616,0.0753,0.5199,58.0000
2024-11-08|15:41:32.856,0.3655,0.0840,0.5391,58.0000
2024-11-08|15:41:33.058,0.3693,0.0926,0.5565,58.0000
2024-11-08|15:41:33.258,0.3687,0.0977,0.5701,58.0000
2024-11-08|15:41:33.460,0.3665,0.0984,0.5791,58.0000
2024-11-08|15:41:33.661,0.3665,0.0984,0.5791,58.0000
2024-11-08|15:41:33.863,0.3680,0.0969,0.5841,58.0000
2024-11-08|15:41:34.065,0.3735,0.0952,0.5862,58.0000
2024-11-08|15:41:34.267,0.3545,0.0932,0.5862,58.0000
2024-11-08|15:41:34.471,0.3537,0.0886,0.5833,58.0000
2024-11-08|15:41:34.672,0.3537,0.0886,0.5833,58.0000
2024-11-08|15:41:34.873,0.3720,0.0786,0.5732,58.0000
2024-11-08|15:41:35.075,0.3783,0.0626,0.5432,58.0000
2024-11-08|15:41:35.278,0.3813,0.0444,0.4787,58.0000
2024-11-08|15:41:35.483,0.3918,0.0316,0.3751,58.0000
2024-11-08|15:41:35.686,0.4049,0.0300,0.2460,58.0000
2024-11-08|15:41:35.890,0.3900,0.0400,0.1312,58.0000
2024-11-08|15:41:36.093,0.3900,0.0400,0.1312,58.0000
2024-11-08|15:41:36.296,0.3286,0.0552,0.0968,58.0000
2024-11-08|15:41:36.497,0.2722,0.0677,0.1754,58.0000
2024-11-08|15:41:36.700,0.2938,0.0722,0.3101,58.0000
2024-11-08|15:41:36.902,0.2948,0.0683,0.4293,58.0000
2024-11-08|15:41:37.106,0.2930,0.0602,0.4293,58.0000
2024-11-08|15:41:37.308,0.2930,0.0602,0.5053,58.0000
2024-11-08|15:41:37.510,0.2916,0.0602,0.5053,58.0000
2024-11-08|15:41:37.712,0.2887,0.0527,0.5592,58.0000
2024-11-08|15:41:37.911,0.2802,0.0546,0.5696,58.0000
2024-11-08|15:41:38.115,0.2719,0.0562,0.5785,58.0000
2024-11-08|15:41:38.316,0.2612,0.0566,0.5857,58.0000
2024-11-08|15:41:38.519,0.2539,0.0568,0.5857,58.0000
2024-11-08|15:41:38.738,0.2539,0.0568,0.5915,58.0000
2024-11-08|15:41:38.957,0.2430,0.0553,0.5963,58.0000
2024-11-08|15:41:39.158,0.2212,0.0485,0.6009,58.0000
2024-11-08|15:41:39.359,0.1972,0.0344,0.6060,58.0000
2024-11-08|15:41:39.561,0.2091,0.0148,0.6084,58.0000
2024-11-08|15:41:39.780,0.2104,-0.0029,0.5964,58.0000
2024-11-08|15:41:39.980,0.2104,-0.0029,0.5964,58.0000
2024-11-08|15:41:40.183,0.1964,-0.0057,0.5515,58.0000
2024-11-08|15:41:40.388,0.1842,0.0134,0.4595,58.0000
2024-11-08|15:41:40.591,0.1670,0.0444,0.3249,58.0000
2024-11-08|15:41:40.791,0.1492,0.0695,0.1783,58.0000
2024-11-08|15:41:40.994,0.1439,0.0777,0.0668,58.0000
2024-11-08|15:41:41.197,0.1439,0.0777,0.0668,58.0000
2024-11-08|15:41:41.401,0.1399,0.0712,0.0041,58.0000
2024-11-08|15:41:41.603,0.1392,0.0600,-0.0244,58.0000
2024-11-08|15:41:41.805,0.1452,0.0533,-0.0184,58.0000
2024-11-08|15:41:42.006,0.1521,0.0541,0.0211,58.0000
2024-11-08|15:41:42.224,0.2059,0.0579,0.0678,58.0000
2024-11-08|15:41:42.425,0.2302,0.0577,0.1012,58.0000
2024-11-08|15:41:42.628,0.2476,0.0511,0.1012,58.0000
2024-11-08|15:41:42.831,0.2476,0.0511,0.1163,58.0000
2024-11-08|15:41:43.051,0.2479,0.0422,0.1164,58.0000
2024-11-08|15:41:43.259,0.2479,0.0379,0.1076,58.0000
2024-11-08|15:41:43.457,0.2445,0.0398,0.0957,58.0000
2024-11-08|15:41:43.660,0.2196,0.0408,0.0864,58.0000
2024-11-08|15:41:43.863,0.1979,0.0337,0.0864,58.0000
2024-11-08|15:41:44.066,0.1979,0.0337,0.0822,58.0000
2024-11-08|15:41:44.269,0.1865,0.0191,0.0819,58.0000
2024-11-08|15:41:44.471,0.1850,0.0047,0.0817,58.0000
2024-11-08|15:41:44.674,0.1911,-0.0026,0.0804,58.0000
2024-11-08|15:41:44.876,0.1942,-0.0015,0.0777,58.0000
2024-11-08|15:41:45.079,0.1942,-0.0015,0.0777,58.0000
2024-11-08|15:41:45.281,0.2059,0.0051,0.0657,58.0000
2024-11-08|15:41:45.483,0.2073,0.0126,0.0323,58.0000
2024-11-08|15:41:45.686,0.2055,0.0151,-0.0295,58.0000
2024-11-08|15:41:45.890,0.1857,0.0107,-0.1105,59.0000
2024-11-08|15:41:46.093,0.1307,0.0030,-0.1879,59.0000
2024-11-08|15:41:46.296,0.0709,-0.0032,-0.2409,59.0000
2024-11-08|15:41:46.500,0.0709,-0.0032,-0.2409,59.0000
2024-11-08|15:41:46.703,0.0049,-0.0076,-0.2647,59.0000
2024-11-08|15:41:46.907,-0.0020,-0.0158,-0.2595,59.0000
2024-11-08|15:41:47.107,-0.0020,-0.0315,-0.2254,59.0000
2024-11-08|15:41:47.308,-0.0020,-0.0533,-0.1727,59.0000
2024-11-08|15:41:47.526,0.0117,-0.0753,-0.1180,59.0000
2024-11-08|15:41:47.729,0.0117,-0.0753,-0.1180,59.0000
2024-11-08|15:41:47.930,0.0310,-0.0904,-0.0745,59.0000
2024-11-08|15:41:48.131,0.0447,-0.0936,-0.0457,59.0000
2024-11-08|15:41:48.336,0.0487,-0.0857,-0.0278,59.0000
2024-11-08|15:41:48.539,0.0487,-0.0733,-0.0144,59.0000
2024-11-08|15:41:48.742,0.0385,-0.0650,0.0052,59.0000
2024-11-08|15:41:48.943,0.0092,-0.0619,0.0405,59.0000
2024-11-08|15:41:49.160,0.0092,-0.0619,0.0405,59.0000
2024-11-08|15:41:49.379,-0.0241,-0.0583,0.0880,59.0000
2024-11-08|15:41:49.580,-0.0355,-0.0481,0.1333,59.0000
2024-11-08|15:41:49.782,-0.0255,-0.0324,0.1636,59.0000
2024-11-08|15:41:49.989,-0.0255,-0.0217,0.1859,59.0000
2024-11-08|15:41:50.191,0.0993,-0.0110,0.1857,59.0000
2024-11-08|15:41:50.395,0.2134,-0.0045,0.1741,59.0000
2024-11-08|15:41:50.596,0.2134,-0.0045,0.1741,59.0000
2024-11-08|15:41:50.799,0.2517,0.0001,0.1514,59.0000
2024-11-08|15:41:51.004,0.2517,0.0021,0.1189,59.0000
2024-11-08|15:41:51.205,0.2517,-0.0012,0.0811,59.0000
2024-11-08|15:41:51.407,0.2527,-0.0102,0.0469,59.0000
2024-11-08|15:41:51.609,0.2554,-0.0204,0.0216,59.0000
2024-11-08|15:41:51.812,0.2554,-0.0204,0.0216,59.0000
2024-11-08|15:41:52.015,0.2603,-0.0242,0.0027,59.0000
2024-11-08|15:41:52.215,0.2716,-0.0170,-0.0174,59.0000
2024-11-08|15:41:52.421,0.2770,-0.0016,-0.0505,59.0000
2024-11-08|15:41:52.624,0.2770,0.0124,-0.1103,59.0000
2024-11-08|15:41:52.824,0.2770,0.0124,-0.1103,59.0000
2024-11-08|15:41:53.043,0.2770,0.0171,-0.2035,59.0000
2024-11-08|15:41:53.246,0.2770,0.0117,-0.3219,59.0000
2024-11-08|15:41:53.447,0.2770,0.0021,-0.4322,59.0000
2024-11-08|15:41:53.651,0.2770,-0.0022,-0.4327,59.0000
2024-11-08|15:41:53.855,0.2770,-0.0056,-0.4302,59.0000
2024-11-08|15:41:54.057,0.2972,-0.0085,-0.3869,59.0000
2024-11-08|15:41:54.260,0.2963,-0.0140,-0.3208,59.0000
2024-11-08|15:41:54.464,0.2457,-0.0206,-0.3208,59.0000
2024-11-08|15:41:54.668,0.2457,-0.0206,-0.2531,59.0000
2024-11-08|15:41:54.871,0.1969,-0.0234,-0.1987,59.0000
2024-11-08|15:41:55.072,0.1716,-0.0199,-0.1675,59.0000
2024-11-08|15:41:55.276,0.1547,-0.0131,-0.1573,59.0000
2024-11-08|15:41:55.477,0.1492,-0.0093,-0.1592,59.0000
2024-11-08|15:41:55.679,0.1476,-0.0120,-0.1615,59.0000
2024-11-08|15:41:55.881,0.1476,-0.0120,-0.1615,59.0000
2024-11-08|15:41:56.088,0.1476,-0.0197,-0.1582,59.0000
2024-11-08|15:41:56.287,0.1452,-0.0281,-0.1475,59.0000
2024-11-08|15:41:56.489,0.1360,-0.0350,-0.1300,59.0000
2024-11-08|15:41:56.690,0.1669,-0.0415,-0.1046,59.0000
2024-11-08|15:41:56.895,0.2030,-0.0477,-0.0728,59.0000
2024-11-08|15:41:57.095,0.2030,-0.0477,-0.0728,59.0000
2024-11-08|15:41:57.298,0.2412,-0.0509,-0.0403,59.0000
2024-11-08|15:41:57.499,0.2788,-0.0504,-0.0179,59.0000
2024-11-08|15:41:57.700,0.2939,-0.0494,-0.0141,59.0000
2024-11-08|15:41:57.904,0.2887,-0.0505,-0.0317,59.0000
2024-11-08|15:41:58.107,0.2723,-0.0529,-0.0632,59.0000
2024-11-08|15:41:58.324,0.2723,-0.0529,-0.0632,59.0000
2024-11-08|15:41:58.525,0.2284,-0.0541,-0.0939,59.0000
2024-11-08|15:41:58.744,0.1768,-0.0539,-0.1094,59.0000
2024-11-08|15:41:58.946,0.1420,-0.0511,-0.1042,59.0000
2024-11-08|15:41:59.149,0.1363,-0.0393,-0.0827,59.0000
2024-11-08|15:41:59.351,0.1562,-0.0130,-0.0542,59.0000
2024-11-08|15:41:59.554,0.1855,0.0212,-0.0278,59.0000
2024-11-08|15:41:59.757,0.1855,0.0212,-0.0278,59.0000
2024-11-08|15:41:59.960,0.2028,0.0506,-0.0122,59.0000
2024-11-08|15:42:00.163,0.2028,0.0682,-0.0111,59.0000
2024-11-08|15:42:00.365,0.2028,0.0757,-0.0245,59.0000
2024-11-08|15:42:00.565,0.2028,0.0774,-0.0503,59.0000
2024-11-08|15:42:00.771,0.2028,0.0774,-0.0503,59.0000
2024-11-08|15:42:00.971,0.1819,0.0759,-0.0843,59.0000
2024-11-08|15:42:01.172,0.1287,0.0736,-0.1178,59.0000
2024-11-08|15:42:01.376,0.1063,0.0742,-0.1358,59.0000
2024-11-08|15:42:01.577,0.0792,0.0790,-0.1280,59.0000
2024-11-08|15:42:01.779,0.0568,0.0850,-0.0973,59.0000
2024-11-08|15:42:01.981,0.0271,0.0878,-0.0546,59.0000
2024-11-08|15:42:02.186,0.0271,0.0878,-0.0546,59.0000
2024-11-08|15:42:02.388,0.0029,0.0831,0.0259,59.0000
2024-11-08|15:42:02.591,0.0029,0.0719,0.0478,59.0000
2024-11-08|15:42:02.809,0.0029,0.0459,0.0535,59.0000
2024-11-08|15:42:03.010,0.0029,0.0059,0.0507,59.0000
2024-11-08|15:42:03.210,0.0029,0.0059,0.0507,59.0000
2024-11-08|15:42:03.412,-0.0158,-0.0344,0.0514,59.0000
2024-11-08|15:42:03.613,-0.0713,-0.0577,0.0610,59.0000
2024-11-08|15:42:03.815,-0.1070,-0.0579,0.0768,59.0000
2024-11-08|15:42:04.019,-0.1044,-0.0428,0.0946,59.0000
2024-11-08|15:42:04.220,-0.0905,-0.0226,0.1112,59.0000
2024-11-08|15:42:04.421,-0.0708,-0.0037,0.1236,59.0000
2024-11-08|15:42:04.624,-0.0708,-0.0037,0.1236,59.0000
2024-11-08|15:42:04.826,-0.0708,0.0089,0.1274,59.0000
2024-11-08|15:42:05.028,-0.0708,0.0131,0.1183,59.0000
2024-11-08|15:42:05.231,-0.0799,0.0106,0.0940,59.0000
2024-11-08|15:42:05.433,-0.0899,0.0055,0.0546,59.0000
2024-11-08|15:42:05.635,-0.0456,0.0018,0.0043,59.0000
2024-11-08|15:42:05.838,-0.0019,0.0004,-0.0460,59.0000
2024-11-08|15:42:06.038,0.0362,0.0003,-0.0848,59.0000
2024-11-08|15:42:06.242,0.0362,0.0003,-0.0848,59.0000
2024-11-08|15:42:06.444,0.0685,0.0012,-0.1083,59.0000
