timestamp,alpha,beta,theta,diff
2024-11-08|16:26:47.397,-0.0680,0.0193,-0.1214,2.0000
2024-11-08|16:26:47.600,-0.0680,0.0193,-0.1214,2.0000
2024-11-08|16:26:47.802,-0.0680,0.0193,-0.1214,2.0000
2024-11-08|16:26:48.004,-0.0680,0.0193,-0.1214,2.0000
2024-11-08|16:26:48.206,-0.0680,0.0193,-0.1214,2.0000
2024-11-08|16:26:48.410,-0.0680,0.0193,-0.1214,2.0000
2024-11-08|16:26:48.613,-0.0680,0.0193,-0.1214,2.0000
2024-11-08|16:26:48.815,-0.0680,0.0193,-0.1214,2.0000
2024-11-08|16:26:49.016,-0.0680,0.0193,-0.1214,2.0000
2024-11-08|16:26:49.217,-0.0680,0.0193,-0.1214,2.0000
2024-11-08|16:26:49.419,-0.0680,0.0193,-0.1214,2.0000
2024-11-08|16:26:49.624,-0.0680,0.0193,-0.1214,2.0000
2024-11-08|16:26:49.827,0.1570,-0.2724,-0.1008,2.0000
2024-11-08|16:26:50.027,0.1818,-0.2652,-0.0801,2.0000
2024-11-08|16:26:50.229,0.2092,-0.2531,-0.0719,2.0000
2024-11-08|16:26:50.431,0.2332,-0.2369,-0.0663,2.0000
2024-11-08|16:26:50.633,0.2598,-0.2369,-0.0586,2.0000
2024-11-08|16:26:50.835,0.2598,-0.2189,-0.0586,2.0000
2024-11-08|16:26:51.037,0.2927,-0.2010,-0.0469,2.0000
2024-11-08|16:26:51.238,0.2927,-0.1846,-0.0298,2.0000
2024-11-08|16:26:51.439,0.2927,-0.1699,-0.0095,2.0000
2024-11-08|16:26:51.640,0.2927,-0.1571,0.0134,2.0000
2024-11-08|16:26:51.843,0.2952,-0.1459,0.0329,2.0000
2024-11-08|16:26:52.043,0.3026,-0.1344,0.0424,2.0000
2024-11-08|16:26:52.262,0.3054,-0.1344,0.0424,2.0000
2024-11-08|16:26:52.464,0.3054,-0.1217,0.0420,2.0000
2024-11-08|16:26:52.666,0.2651,-0.1003,0.0376,2.0000
2024-11-08|16:26:52.867,0.2372,-0.0773,0.0409,2.0000
2024-11-08|16:26:53.070,0.2371,-0.0585,0.0427,2.0000
2024-11-08|16:26:53.275,0.2372,-0.0450,0.0405,2.0000
2024-11-08|16:26:53.478,0.2372,-0.0450,0.0405,2.0000
2024-11-08|16:26:53.680,0.2372,-0.0368,0.0363,2.0000
2024-11-08|16:26:53.882,0.2363,-0.0334,0.0295,2.0000
2024-11-08|16:26:54.086,0.2315,-0.0338,0.0170,2.0000
2024-11-08|16:26:54.288,0.2070,-0.0372,-0.0006,2.0000
2024-11-08|16:26:54.490,0.1375,-0.0439,-0.0189,2.0000
2024-11-08|16:26:54.692,0.0016,-0.0546,-0.0340,2.0000
2024-11-08|16:26:54.893,0.0016,-0.0546,-0.0340,2.0000
2024-11-08|16:26:55.096,-0.1495,-0.0704,-0.0437,2.0000
2024-11-08|16:26:55.299,-0.2356,-0.0907,-0.0545,2.0000
2024-11-08|16:26:55.502,-0.2745,-0.1136,-0.0718,2.0000
2024-11-08|16:26:55.703,-0.2637,-0.1390,-0.0932,2.0000
2024-11-08|16:26:55.905,-0.2456,-0.1674,-0.1146,2.0000
2024-11-08|16:26:56.110,-0.2456,-0.1674,-0.1146,2.0000
2024-11-08|16:26:56.313,-0.2187,-0.1981,-0.1332,2.0000
2024-11-08|16:26:56.516,-0.1782,-0.2282,-0.1494,2.0000
2024-11-08|16:26:56.719,-0.1519,-0.2535,-0.1651,2.0000
2024-11-08|16:26:56.920,-0.1364,-0.2725,-0.1792,2.0000
2024-11-08|16:26:57.125,-0.1363,-0.2725,-0.1876,2.0000
2024-11-08|16:26:57.327,-0.1363,-0.2836,-0.1876,2.0000
2024-11-08|16:26:57.530,-0.1436,-0.2836,-0.1887,2.0000
2024-11-08|16:26:57.732,-0.1436,-0.2733,-0.1846,2.0000
2024-11-08|16:26:57.934,-0.1424,-0.2592,-0.1803,2.0000
2024-11-08|16:26:58.135,-0.1313,-0.2462,-0.1798,2.0000
2024-11-08|16:26:58.335,-0.1022,-0.2341,-0.1872,2.0000
2024-11-08|16:26:58.538,-0.1022,-0.2341,-0.1872,2.0000
2024-11-08|16:26:58.740,-0.0752,-0.2199,-0.2057,2.0000
2024-11-08|16:26:58.940,-0.0511,-0.2050,-0.2293,2.0000
2024-11-08|16:26:59.143,-0.0227,-0.1941,-0.2424,2.0000
2024-11-08|16:26:59.346,0.0158,-0.1889,-0.2375,2.0000
2024-11-08|16:26:59.549,0.0334,-0.1866,-0.2237,2.0000
2024-11-08|16:26:59.749,0.0327,-0.1841,-0.2148,2.0000
2024-11-08|16:26:59.950,0.0327,-0.1841,-0.2148,2.0000
2024-11-08|16:27:00.153,0.0321,-0.1806,-0.2163,2.0000
2024-11-08|16:27:00.356,0.0299,-0.1756,-0.2274,2.0000
2024-11-08|16:27:00.559,0.0279,-0.1677,-0.2469,2.0000
2024-11-08|16:27:00.761,0.0264,-0.1592,-0.2718,2.0000
2024-11-08|16:27:00.978,0.0246,-0.1557,-0.2957,2.0000
2024-11-08|16:27:01.181,0.0322,-0.1597,-0.2957,2.0000
2024-11-08|16:27:01.385,0.0657,-0.1597,-0.3092,2.0000
2024-11-08|16:27:01.587,0.0657,-0.1670,-0.3092,2.0000
2024-11-08|16:27:01.789,0.0887,-0.1712,-0.2965,2.0000
2024-11-08|16:27:01.991,0.0987,-0.1705,-0.2847,2.0000
2024-11-08|16:27:02.193,0.1007,-0.1674,-0.2851,2.0000
2024-11-08|16:27:02.397,0.1017,-0.1624,-0.3002,2.0000
2024-11-08|16:27:02.599,0.0986,-0.1549,-0.3243,2.0000
2024-11-08|16:27:02.817,0.0770,-0.1459,-0.3462,2.0000
2024-11-08|16:27:03.018,0.0770,-0.1459,-0.3462,2.0000
2024-11-08|16:27:03.220,0.0115,-0.1382,-0.3577,2.0000
2024-11-08|16:27:03.422,-0.0317,-0.1333,-0.3552,2.0000
2024-11-08|16:27:03.641,-0.0475,-0.1304,-0.3401,2.0000
2024-11-08|16:27:03.845,-0.0495,-0.1282,-0.3186,2.0000
2024-11-08|16:27:04.047,-0.0456,-0.1280,-0.2934,2.0000
2024-11-08|16:27:04.250,0.0369,-0.1325,-0.2623,2.0000
2024-11-08|16:27:04.453,0.1014,-0.1325,-0.2220,2.0000
2024-11-08|16:27:04.656,0.1014,-0.1424,-0.2220,2.0000
2024-11-08|16:27:04.857,0.1151,-0.1562,-0.1770,2.0000
2024-11-08|16:27:05.060,0.1209,-0.1713,-0.1399,2.0000
2024-11-08|16:27:05.263,0.1156,-0.1847,-0.1215,2.0000
2024-11-08|16:27:05.465,0.1124,-0.1918,-0.1198,2.0000
2024-11-08|16:27:05.668,0.1124,-0.1918,-0.1252,2.0000
2024-11-08|16:27:05.870,0.1124,-0.1872,-0.1252,2.0000
2024-11-08|16:27:06.073,0.1136,-0.1712,-0.1307,2.0000
2024-11-08|16:27:06.277,0.1179,-0.1507,-0.1369,2.0000
2024-11-08|16:27:06.480,0.1272,-0.1320,-0.1462,2.0000
2024-11-08|16:27:06.683,0.1379,-0.1159,-0.1557,2.0000
2024-11-08|16:27:06.884,0.1614,-0.0991,-0.1617,2.0000
2024-11-08|16:27:07.087,0.1614,-0.0991,-0.1617,2.0000
2024-11-08|16:27:07.290,0.1728,-0.0812,-0.1651,2.0000
2024-11-08|16:27:07.493,0.1754,-0.0674,-0.1695,2.0000
2024-11-08|16:27:07.693,0.1770,-0.0617,-0.1788,2.0000
2024-11-08|16:27:07.895,0.1758,-0.0631,-0.1959,2.0000
2024-11-08|16:27:08.097,0.1523,-0.0668,-0.2235,2.0000
2024-11-08|16:27:08.298,0.1523,-0.0668,-0.2235,2.0000
2024-11-08|16:27:08.516,0.0935,-0.0693,-0.2632,2.0000
2024-11-08|16:27:08.716,0.0227,-0.0700,-0.3119,2.0000
2024-11-08|16:27:08.917,-0.0065,-0.0698,-0.3599,2.0000
2024-11-08|16:27:09.119,-0.0070,-0.0698,-0.3974,2.0000
2024-11-08|16:27:09.322,0.0009,-0.0735,-0.4174,2.0000
2024-11-08|16:27:09.524,0.0260,-0.0829,-0.4168,2.0000
2024-11-08|16:27:09.742,0.0260,-0.0829,-0.4168,2.0000
2024-11-08|16:27:09.946,0.0466,-0.0949,-0.3979,2.0000
2024-11-08|16:27:10.148,0.0575,-0.1050,-0.3709,2.0000
2024-11-08|16:27:10.350,0.0708,-0.1147,-0.3493,2.0000
2024-11-08|16:27:10.551,0.0729,-0.1319,-0.3404,2.0000
2024-11-08|16:27:10.751,0.0505,-0.1608,-0.3406,2.0000
2024-11-08|16:27:10.953,0.0505,-0.1608,-0.3406,2.0000
2024-11-08|16:27:11.155,0.0073,-0.1948,-0.3408,2.0000
2024-11-08|16:27:11.356,-0.0337,-0.2206,-0.3320,2.0000
2024-11-08|16:27:11.559,-0.0616,-0.2292,-0.3047,2.0000
2024-11-08|16:27:11.762,-0.0789,-0.2221,-0.2549,2.0000
2024-11-08|16:27:11.965,-0.0775,-0.2080,-0.1937,2.0000
2024-11-08|16:27:12.167,-0.0775,-0.2080,-0.1937,2.0000
2024-11-08|16:27:12.370,-0.0545,-0.1926,-0.1366,2.0000
2024-11-08|16:27:12.572,-0.0173,-0.1761,-0.0922,2.0000
2024-11-08|16:27:12.775,-0.0039,-0.1561,-0.0595,2.0000
2024-11-08|16:27:12.977,-0.0147,-0.1336,-0.0319,2.0000
2024-11-08|16:27:13.177,-0.0223,-0.1152,-0.0058,2.0000
2024-11-08|16:27:13.380,-0.0294,-0.1072,0.0161,2.0000
2024-11-08|16:27:13.583,-0.0507,-0.1072,0.0161,2.0000
2024-11-08|16:27:13.785,-0.0507,-0.1100,0.0311,2.0000
2024-11-08|16:27:13.987,-0.0897,-0.1173,0.0398,2.0000
2024-11-08|16:27:14.189,-0.1159,-0.1191,0.0464,2.0000
2024-11-08|16:27:14.392,-0.1280,-0.1104,0.0539,2.0000
2024-11-08|16:27:14.611,-0.1352,-0.0941,0.0614,2.0000
2024-11-08|16:27:14.816,-0.1444,-0.0941,0.0614,2.0000
2024-11-08|16:27:15.016,-0.1444,-0.0767,0.0652,2.0000
2024-11-08|16:27:15.221,-0.1451,-0.0634,0.0594,2.0000
2024-11-08|16:27:15.422,-0.1405,-0.0541,0.0381,2.0000
2024-11-08|16:27:15.625,-0.1347,-0.0447,0.0012,3.0000
2024-11-08|16:27:15.827,-0.1140,-0.0342,-0.0442,3.0000
2024-11-08|16:27:16.028,-0.0959,-0.0288,-0.0875,3.0000
2024-11-08|16:27:16.231,-0.1031,-0.0288,-0.0875,3.0000
2024-11-08|16:27:16.433,-0.1031,-0.0367,-0.1230,3.0000
2024-11-08|16:27:16.636,-0.1073,-0.0590,-0.1558,3.0000
2024-11-08|16:27:16.838,-0.1319,-0.0873,-0.1957,3.0000
2024-11-08|16:27:17.040,-0.1584,-0.1099,-0.2447,3.0000
2024-11-08|16:27:17.241,-0.1734,-0.1207,-0.2972,3.0000
2024-11-08|16:27:17.460,-0.1643,-0.1215,-0.3424,3.0000
2024-11-08|16:27:17.662,-0.1425,-0.1189,-0.3784,3.0000
2024-11-08|16:27:17.863,-0.1039,-0.1188,-0.4126,3.0000
2024-11-08|16:27:18.065,-0.1039,-0.1188,-0.4126,3.0000
2024-11-08|16:27:18.266,-0.0279,-0.1249,-0.4476,3.0000
2024-11-08|16:27:18.469,0.0274,-0.1375,-0.4749,3.0000
2024-11-08|16:27:18.670,0.0539,-0.1542,-0.4814,3.0000
2024-11-08|16:27:18.874,0.0630,-0.1727,-0.4610,3.0000
2024-11-08|16:27:19.075,0.0791,-0.1727,-0.4211,3.0000
2024-11-08|16:27:19.293,0.0791,-0.1908,-0.4211,3.0000
2024-11-08|16:27:19.496,0.1039,-0.2023,-0.3711,3.0000
2024-11-08|16:27:19.696,0.1036,-0.1979,-0.3078,3.0000
2024-11-08|16:27:19.897,0.1201,-0.1724,-0.2263,3.0000
2024-11-08|16:27:20.099,0.1591,-0.1325,-0.1409,3.0000
2024-11-08|16:27:20.301,0.2326,-0.0852,-0.0685,3.0000
2024-11-08|16:27:20.503,0.3297,-0.0852,-0.0209,3.0000
2024-11-08|16:27:20.722,0.3982,-0.0249,0.0044,3.0000
2024-11-08|16:27:20.942,0.3982,0.0627,0.0044,3.0000
2024-11-08|16:27:21.144,0.4098,0.1775,0.0170,3.0000
2024-11-08|16:27:21.345,0.4146,0.2985,0.0268,3.0000
2024-11-08|16:27:21.548,0.4244,0.4019,0.0452,3.0000
2024-11-08|16:27:21.749,0.4334,0.4749,0.0740,3.0000
2024-11-08|16:27:21.950,0.4311,0.4749,0.1056,3.0000
2024-11-08|16:27:22.151,0.4311,0.5172,0.1056,3.0000
2024-11-08|16:27:22.352,0.4305,0.5368,0.1306,3.0000
2024-11-08|16:27:22.555,0.4290,0.5446,0.1479,3.0000
2024-11-08|16:27:22.756,0.4290,0.5700,0.1581,3.0000
2024-11-08|16:27:22.975,0.4290,0.5955,0.1671,3.0000
2024-11-08|16:27:23.177,0.4204,0.6207,0.1712,3.0000
2024-11-08|16:27:23.379,0.4048,0.6458,0.1621,3.0000
2024-11-08|16:27:23.581,0.4048,0.6458,0.1621,3.0000
2024-11-08|16:27:23.789,0.3926,0.6725,0.1370,3.0000
2024-11-08|16:27:24.008,0.3926,0.7015,0.1030,3.0000
2024-11-08|16:27:24.212,0.3878,0.6872,0.0917,3.0000
2024-11-08|16:27:24.430,0.3615,0.6580,0.0762,3.0000
2024-11-08|16:27:24.632,0.2829,0.6016,0.0642,3.0000
2024-11-08|16:27:24.835,0.1824,0.5060,0.0557,3.0000
2024-11-08|16:27:25.037,0.1494,0.3647,0.0319,3.0000
2024-11-08|16:27:25.239,0.1494,0.3647,0.0319,3.0000
2024-11-08|16:27:25.443,0.1321,0.1869,-0.0171,3.0000
2024-11-08|16:27:25.646,0.1141,0.0094,-0.0911,3.0000
2024-11-08|16:27:25.848,0.0711,-0.1135,-0.1741,3.0000
2024-11-08|16:27:26.049,-0.0568,-0.1706,-0.2423,3.0000
2024-11-08|16:27:26.249,0.0244,-0.1706,-0.1761,3.0000
2024-11-08|16:27:26.451,0.0244,-0.1738,-0.1761,3.0000
2024-11-08|16:27:26.656,0.0881,-0.1725,-0.0792,3.0000
2024-11-08|16:27:26.860,0.1048,-0.1706,0.0020,3.0000
2024-11-08|16:27:27.078,0.1151,-0.1682,0.0456,3.0000
2024-11-08|16:27:27.282,0.1151,-0.1637,0.0537,3.0000
2024-11-08|16:27:27.485,0.1151,-0.1569,0.0433,3.0000
2024-11-08|16:27:27.685,0.1065,-0.1544,0.0221,3.0000
2024-11-08|16:27:27.888,0.1683,-0.1544,0.0299,3.0000
2024-11-08|16:27:28.092,0.1683,-0.1486,0.0299,3.0000
2024-11-08|16:27:28.297,0.2000,-0.1405,0.0521,3.0000
2024-11-08|16:27:28.501,0.2079,-0.1312,0.0721,3.0000
2024-11-08|16:27:28.702,0.2286,-0.1214,0.0848,3.0000
2024-11-08|16:27:28.907,0.2335,-0.1112,0.0904,3.0000
2024-11-08|16:27:29.107,0.2335,-0.1112,0.0904,3.0000
2024-11-08|16:27:29.308,0.2345,-0.1002,0.0918,3.0000
2024-11-08|16:27:29.512,0.2353,-0.0882,0.0876,3.0000
2024-11-08|16:27:29.714,0.2361,-0.0768,0.0732,3.0000
2024-11-08|16:27:29.918,0.2345,-0.0671,0.0366,3.0000
2024-11-08|16:27:30.121,0.2367,-0.0590,-0.0314,3.0000
2024-11-08|16:27:30.323,0.2367,-0.0590,-0.0314,3.0000
2024-11-08|16:27:30.527,0.2221,-0.0517,-0.1232,3.0000
2024-11-08|16:27:30.728,0.1941,-0.0472,-0.2124,3.0000
2024-11-08|16:27:30.930,0.1855,-0.0470,-0.2697,3.0000
2024-11-08|16:27:31.133,0.1855,-0.0506,-0.2979,3.0000
2024-11-08|16:27:31.335,0.1855,-0.0554,-0.3289,3.0000
2024-11-08|16:27:31.537,0.1855,-0.0554,-0.3289,3.0000
2024-11-08|16:27:31.739,0.1880,-0.0607,-0.3844,3.0000
2024-11-08|16:27:31.941,0.1638,-0.0656,-0.4668,3.0000
2024-11-08|16:27:32.143,0.0821,-0.0658,-0.5575,3.0000
2024-11-08|16:27:32.346,0.0339,-0.0570,-0.6230,3.0000
2024-11-08|16:27:32.546,0.0279,-0.0421,-0.6437,3.0000
2024-11-08|16:27:32.748,0.0279,-0.0287,-0.6265,3.0000
2024-11-08|16:27:32.949,0.0279,-0.0287,-0.6265,3.0000
2024-11-08|16:27:33.151,0.0279,-0.0209,-0.5841,3.0000
2024-11-08|16:27:33.353,0.0279,-0.0162,-0.5308,3.0000
2024-11-08|16:27:33.555,0.0265,-0.0111,-0.4855,3.0000
2024-11-08|16:27:33.758,0.0158,-0.0062,-0.4583,3.0000
2024-11-08|16:27:33.961,0.0226,-0.0057,-0.4444,3.0000
2024-11-08|16:27:34.162,0.0071,-0.0101,-0.4241,3.0000
2024-11-08|16:27:34.366,-0.0329,-0.0101,-0.4241,3.0000
2024-11-08|16:27:34.570,-0.0329,-0.0167,-0.3848,3.0000
2024-11-08|16:27:34.771,-0.0416,-0.0230,-0.3400,3.0000
2024-11-08|16:27:34.974,-0.0427,-0.0292,-0.3079,3.0000
2024-11-08|16:27:35.193,-0.0489,-0.0357,-0.2958,3.0000
2024-11-08|16:27:35.395,-0.0538,-0.0430,-0.2978,3.0000
2024-11-08|16:27:35.612,-0.0622,-0.0533,-0.3070,3.0000
2024-11-08|16:27:35.817,-0.0622,-0.0533,-0.3070,3.0000
2024-11-08|16:27:36.020,-0.0467,-0.0703,-0.3201,3.0000
2024-11-08|16:27:36.223,-0.0062,-0.0926,-0.3352,3.0000
2024-11-08|16:27:36.423,0.1186,-0.1149,-0.3501,3.0000
2024-11-08|16:27:36.628,0.2898,-0.1343,-0.3637,3.0000
2024-11-08|16:27:36.831,0.3538,-0.1549,-0.3778,3.0000
2024-11-08|16:27:37.033,0.3538,-0.1549,-0.3778,3.0000
2024-11-08|16:27:37.235,0.3592,-0.1797,-0.3910,3.0000
2024-11-08|16:27:37.438,0.3592,-0.2027,-0.4019,3.0000
2024-11-08|16:27:37.641,0.3592,-0.2119,-0.4138,3.0000
2024-11-08|16:27:37.842,0.3592,-0.2020,-0.4358,3.0000
2024-11-08|16:27:38.061,0.3592,-0.1803,-0.4781,3.0000
2024-11-08|16:27:38.265,0.3592,-0.1586,-0.5369,3.0000
2024-11-08|16:27:38.466,0.3592,-0.1586,-0.5369,3.0000
2024-11-08|16:27:38.672,0.3592,-0.1450,-0.5929,3.0000
2024-11-08|16:27:38.875,0.3592,-0.1419,-0.6201,3.0000
2024-11-08|16:27:39.078,0.3592,-0.1459,-0.6089,3.0000
2024-11-08|16:27:39.280,0.3592,-0.1509,-0.5624,3.0000
2024-11-08|16:27:39.483,0.3592,-0.1509,-0.4940,3.0000
2024-11-08|16:27:39.701,0.3592,-0.1505,-0.4940,3.0000
2024-11-08|16:27:39.904,0.3592,-0.1442,-0.4238,3.0000
2024-11-08|16:27:40.105,0.3540,-0.1354,-0.3721,3.0000
2024-11-08|16:27:40.308,0.3380,-0.1283,-0.3484,3.0000
2024-11-08|16:27:40.510,0.2558,-0.1245,-0.3486,3.0000
2024-11-08|16:27:40.728,0.1141,-0.1250,-0.3583,3.0000
2024-11-08|16:27:40.930,-0.0328,-0.1250,-0.3616,3.0000
2024-11-08|16:27:41.133,-0.0328,-0.1303,-0.3616,3.0000
2024-11-08|16:27:41.337,-0.1147,-0.1408,-0.3551,3.0000
2024-11-08|16:27:41.540,-0.1170,-0.1564,-0.3469,3.0000
2024-11-08|16:27:41.758,-0.1257,-0.1764,-0.3399,3.0000
2024-11-08|16:27:41.962,-0.1294,-0.1975,-0.3238,3.0000
2024-11-08|16:27:42.165,-0.1291,-0.1975,-0.2914,3.0000
2024-11-08|16:27:42.369,-0.1291,-0.2135,-0.2914,3.0000
2024-11-08|16:27:42.572,-0.0938,-0.2190,-0.2550,3.0000
2024-11-08|16:27:42.775,-0.0023,-0.2161,-0.2329,3.0000
2024-11-08|16:27:42.977,0.0385,-0.2133,-0.2349,3.0000
2024-11-08|16:27:43.181,0.0515,-0.2199,-0.2587,3.0000
2024-11-08|16:27:43.383,0.0938,-0.2385,-0.2948,3.0000
2024-11-08|16:27:43.586,0.0938,-0.2385,-0.2948,3.0000
2024-11-08|16:27:43.788,0.1069,-0.2635,-0.3302,3.0000
2024-11-08|16:27:44.006,0.1175,-0.2844,-0.3533,3.0000
2024-11-08|16:27:44.210,0.1175,-0.2937,-0.3597,3.0000
2024-11-08|16:27:44.410,0.1179,-0.2930,-0.3555,3.0000
2024-11-08|16:27:44.613,0.1179,-0.2876,-0.3502,3.0000
2024-11-08|16:27:44.815,0.1179,-0.2876,-0.3502,3.0000
2024-11-08|16:27:45.018,0.1179,-0.2821,-0.3454,3.0000
2024-11-08|16:27:45.218,0.1289,-0.2773,-0.3377,3.0000
2024-11-08|16:27:45.420,0.1783,-0.2677,-0.3252,3.0000
2024-11-08|16:27:45.622,0.2048,-0.2474,-0.3144,4.0000
2024-11-08|16:27:45.824,0.2141,-0.2198,-0.3131,4.0000
2024-11-08|16:27:46.024,0.2166,-0.1977,-0.3191,4.0000
2024-11-08|16:27:46.229,0.2166,-0.1977,-0.3191,4.0000
2024-11-08|16:27:46.432,0.2483,-0.1908,-0.3240,4.0000
2024-11-08|16:27:46.633,0.2545,-0.1954,-0.3193,4.0000
2024-11-08|16:27:46.835,0.2480,-0.1973,-0.3006,4.0000
2024-11-08|16:27:47.038,0.2578,-0.1871,-0.2691,4.0000
2024-11-08|16:27:47.240,0.2598,-0.1696,-0.2312,4.0000
2024-11-08|16:27:47.443,0.2570,-0.1696,-0.1960,4.0000
2024-11-08|16:27:47.645,0.2570,-0.1545,-0.1960,4.0000
2024-11-08|16:27:47.848,0.2570,-0.1459,-0.1704,4.0000
2024-11-08|16:27:48.050,0.2570,-0.1412,-0.1559,4.0000
2024-11-08|16:27:48.252,0.2570,-0.1378,-0.1514,4.0000
2024-11-08|16:27:48.454,0.2570,-0.1366,-0.1557,4.0000
2024-11-08|16:27:48.656,0.2570,-0.1405,-0.1674,4.0000
2024-11-08|16:27:48.859,0.2570,-0.1405,-0.1674,4.0000
2024-11-08|16:27:49.061,0.2575,-0.1541,-0.1853,4.0000
2024-11-08|16:27:49.264,0.2296,-0.1797,-0.2097,4.0000
2024-11-08|16:27:49.467,0.1601,-0.2130,-0.2394,4.0000
2024-11-08|16:27:49.670,0.1134,-0.2404,-0.2695,4.0000
2024-11-08|16:27:49.872,0.0899,-0.2487,-0.2923,4.0000
2024-11-08|16:27:50.073,0.0899,-0.2487,-0.2923,4.0000
2024-11-08|16:27:50.280,0.0746,-0.2405,-0.3053,4.0000
2024-11-08|16:27:50.481,0.0375,-0.2312,-0.3164,4.0000
2024-11-08|16:27:50.685,-0.0371,-0.2310,-0.3355,4.0000
2024-11-08|16:27:50.887,-0.1076,-0.2355,-0.3656,4.0000
2024-11-08|16:27:51.088,-0.0769,-0.2343,-0.4008,4.0000
2024-11-08|16:27:51.290,-0.0497,-0.2343,-0.4305,4.0000
2024-11-08|16:27:51.508,-0.0182,-0.2240,-0.4490,4.0000
2024-11-08|16:27:51.727,-0.0182,-0.2119,-0.4490,4.0000
2024-11-08|16:27:51.928,0.0254,-0.2037,-0.4515,4.0000
2024-11-08|16:27:52.130,0.0711,-0.1981,-0.4361,4.0000
2024-11-08|16:27:52.333,0.1131,-0.1897,-0.4050,4.0000
2024-11-08|16:27:52.537,0.1373,-0.1763,-0.3655,4.0000
2024-11-08|16:27:52.742,0.1444,-0.1614,-0.3251,4.0000
2024-11-08|16:27:52.945,0.1480,-0.1614,-0.2886,4.0000
2024-11-08|16:27:53.146,0.1480,-0.1491,-0.2886,4.0000
2024-11-08|16:27:53.347,0.1492,-0.1414,-0.2574,4.0000
2024-11-08|16:27:53.550,0.1597,-0.1364,-0.2321,4.0000
2024-11-08|16:27:53.752,0.1780,-0.1316,-0.2138,4.0000
2024-11-08|16:27:53.953,0.1839,-0.1251,-0.2032,4.0000
2024-11-08|16:27:54.159,0.1839,-0.1251,-0.2032,4.0000
2024-11-08|16:27:54.361,0.1839,-0.1176,-0.1985,4.0000
2024-11-08|16:27:54.563,0.1839,-0.1118,-0.1951,4.0000
2024-11-08|16:27:54.764,0.1839,-0.1113,-0.1878,4.0000
2024-11-08|16:27:54.966,0.1888,-0.1157,-0.1731,4.0000
2024-11-08|16:27:55.167,0.1956,-0.1188,-0.1505,4.0000
2024-11-08|16:27:55.369,0.1982,-0.1188,-0.1256,4.0000
2024-11-08|16:27:55.572,0.1982,-0.1141,-0.1256,4.0000
2024-11-08|16:27:55.775,0.1931,-0.0997,-0.1062,4.0000
2024-11-08|16:27:55.977,0.1613,-0.0789,-0.0999,4.0000
2024-11-08|16:27:56.180,0.1277,-0.0566,-0.1097,4.0000
2024-11-08|16:27:56.382,0.1126,-0.0566,-0.1300,4.0000
2024-11-08|16:27:56.583,0.1126,-0.0361,-0.1300,4.0000
2024-11-08|16:27:56.802,0.1110,-0.0191,-0.1502,4.0000
2024-11-08|16:27:57.005,0.1195,-0.0058,-0.1588,4.0000
2024-11-08|16:27:57.207,0.1077,0.0055,-0.1497,4.0000
2024-11-08|16:27:57.409,0.0726,0.0158,-0.1302,4.0000
2024-11-08|16:27:57.613,0.0570,0.0250,-0.1144,4.0000
2024-11-08|16:27:57.815,0.0570,0.0250,-0.1144,4.0000
2024-11-08|16:27:58.016,0.0452,0.0328,-0.1122,4.0000
2024-11-08|16:27:58.219,0.0487,0.0393,-0.1225,4.0000
2024-11-08|16:27:58.422,0.0907,0.0467,-0.1372,4.0000
2024-11-08|16:27:58.624,0.2208,0.0559,-0.1502,4.0000
2024-11-08|16:27:58.826,0.2973,0.0654,-0.1640,4.0000
2024-11-08|16:27:59.026,0.3142,0.0744,-0.1846,4.0000
2024-11-08|16:27:59.230,0.3079,0.0744,-0.2121,4.0000
2024-11-08|16:27:59.433,0.3079,0.0835,-0.2121,4.0000
2024-11-08|16:27:59.636,0.3002,0.0930,-0.2340,4.0000
2024-11-08|16:27:59.838,0.3002,0.1008,-0.2361,4.0000
2024-11-08|16:28:00.040,0.3002,0.1036,-0.2221,4.0000
2024-11-08|16:28:00.244,0.3002,0.1000,-0.2105,4.0000
2024-11-08|16:28:00.447,0.3002,0.0916,-0.2182,4.0000
2024-11-08|16:28:00.650,0.3002,0.0916,-0.2182,4.0000
2024-11-08|16:28:00.853,0.3002,0.0798,-0.2546,4.0000
2024-11-08|16:28:01.055,0.3002,0.0657,-0.3149,4.0000
2024-11-08|16:28:01.257,0.3002,0.0515,-0.3796,4.0000
2024-11-08|16:28:01.476,0.3002,0.0397,-0.4219,4.0000
2024-11-08|16:28:01.678,0.3002,0.0309,-0.4359,4.0000
2024-11-08|16:28:01.879,0.3002,0.0309,-0.4359,4.0000
2024-11-08|16:28:02.083,0.3002,0.0222,-0.4385,4.0000
2024-11-08|16:28:02.286,0.2887,0.0104,-0.4462,4.0000
2024-11-08|16:28:02.488,0.2312,-0.0062,-0.4559,4.0000
2024-11-08|16:28:02.690,0.1279,-0.0289,-0.4576,4.0000
2024-11-08|16:28:02.892,0.0273,-0.0599,-0.4517,4.0000
2024-11-08|16:28:03.096,-0.0470,-0.0986,-0.4516,4.0000
2024-11-08|16:28:03.298,-0.0470,-0.0986,-0.4516,4.0000
2024-11-08|16:28:03.500,-0.0762,-0.1348,-0.4699,4.0000
2024-11-08|16:28:03.704,-0.0827,-0.1505,-0.5057,4.0000
2024-11-08|16:28:03.907,-0.0961,-0.1380,-0.5436,4.0000
2024-11-08|16:28:04.108,-0.1145,-0.1102,-0.5672,4.0000
